Expr Log Ratio,ID,Symbol,Entrez Gene Name,Location
0,Sult2a5,SULT2A1,sulfotransferase family 2A member 1,Cytoplasm
0,Sult2a6,SULT2A1,sulfotransferase family 2A member 1,Cytoplasm
0,Sult2a2,Sult2a2,"sulfotransferase family 2A, dehydroepiandrosterone (DHEA)-preferring, member 2",Cytoplasm
0,Sult2a7,Sult2a7,"sulfotransferase family 2A, dehydroepiandrosterone (DHEA)-preferring, member 7",Other
0,Sult2a8,Sult2a8,"sulfotransferase family 2A, dehydroepiandrosterone (DHEA)-preferring, member 8",Other
-∞,Sult2b1,SULT2B1,sulfotransferase family 2B member 1,Cytoplasm
0,Sult3a1,Sult3a1/Sult3a2,"sulfotransferase family 3A, member 1",Cytoplasm
0,Sult4a1,SULT4A1,sulfotransferase family 4A member 1,Cytoplasm
0,Sult5a1,Sult5a1,"sulfotransferase family 5A, member 1",Other
0,Sult6b1,SULT6B1,sulfotransferase family 6B member 1,Other
-0.896,Sumf1,SUMF1,sulfatase modifying factor 1,Cytoplasm
-0.726,Sumf2,SUMF2,sulfatase modifying factor 2,Cytoplasm
0.052,Sumo1,SUMO1,small ubiquitin-like modifier 1,Nucleus
-0.407,Sumo2,SUMO2,small ubiquitin-like modifier 2,Nucleus
-0.238,Sumo3,SUMO3,small ubiquitin-like modifier 3,Nucleus
0.2,Sun1,SUN1,Sad1 and UNC84 domain containing 1,Nucleus
0.437,Sun2,SUN2,Sad1 and UNC84 domain containing 2,Nucleus
0,Sun3,SUN3,Sad1 and UNC84 domain containing 3,Nucleus
0,Sun5,SUN5,Sad1 and UNC84 domain containing 5,Nucleus
-1.533,Suox,SUOX,sulfite oxidase,Cytoplasm
0.109,Supt16,SUPT16H,"SPT16 homolog, facilitates chromatin remodeling subunit",Nucleus
-1.389,Supt20,Supt20,suppressor of Ty 20,Nucleus
1.011,Supt3,SUPT3H,"SPT3 homolog, SAGA and STAGA complex component",Nucleus
-0.048,Supt4a,SUPT4H1,"SPT4 homolog, DSIF elongation factor subunit",Nucleus
0.393,Supt5,SUPT5H,"SPT5 homolog, DSIF elongation factor subunit",Nucleus
-0.257,Supt6,SUPT6H,"SPT6 homolog, histone chaperone",Nucleus
-0.048,Supt7l,SUPT7L,"SPT7 like, STAGA complex gamma subunit",Nucleus
0.274,Supv3l1,SUPV3L1,Suv3 like RNA helicase,Cytoplasm
0.952,Surf1,SURF1,"SURF1, cytochrome c oxidase assembly factor",Cytoplasm
-∞,Surf2,SURF2,surfeit 2,Nucleus
-0.726,Surf4,SURF4,surfeit 4,Cytoplasm
0.052,Surf6,SURF6,surfeit 6,Nucleus
-∞,Susd1,SUSD1,sushi domain containing 1,Other
0,Susd2,SUSD2,sushi domain containing 2,Extracellular Space
0,Susd3,SUSD3,sushi domain containing 3,Plasma Membrane
0,Susd4,SUSD4,sushi domain containing 4,Other
0,Susd5,SUSD5,sushi domain containing 5,Other
0.878,Susd6,SUSD6,sushi domain containing 6,Other
0.081,Suv39h1,SUV39H1,suppressor of variegation 3-9 homolog 1,Nucleus
1.274,Suv39h2,SUV39H2,suppressor of variegation 3-9 homolog 2,Nucleus
0.272,Suz12,SUZ12,SUZ12 polycomb repressive complex 2 subunit,Nucleus
0,Sv2a,SV2A,synaptic vesicle glycoprotein 2A,Cytoplasm
0,Sv2b,SV2B,synaptic vesicle glycoprotein 2B,Plasma Membrane
0,Sv2c,SV2C,synaptic vesicle glycoprotein 2C,Plasma Membrane
0,Sva,Sva,seminal vesicle antigen,Extracellular Space
0,Sval1,Sval1,seminal vesicle antigen-like 1,Other
0,Sval2,Sval2,seminal vesicle antigen-like 2,Extracellular Space
0,Sval3,Sval3,seminal vesicle antigen-like 3,Other
0,Svep1,SVEP1,"sushi, von Willebrand factor type A, EGF and pentraxin domain containing 1",Cytoplasm
-0.726,Svil,SVIL,supervillin,Plasma Membrane
-∞,Svip,SVIP,small VCP interacting protein,Cytoplasm
0,Svop,SVOP,SV2 related protein,Cytoplasm
0,Svopl,SVOPL,SVOP like,Other
0,Svs1,Svs1,seminal vesicle secretory protein 1,Other
0,Svs2,Svs2,seminal vesicle secretory protein 2,Extracellular Space
0,Svs3a,Svs3a/Svs3b,seminal vesicle secretory protein 3A,Extracellular Space
0,Svs3b,Svs3a/Svs3b,seminal vesicle secretory protein 3A,Extracellular Space
0,Svs4,Svs4,seminal vesicle secretory protein 4,Extracellular Space
0,Svs5,Svs5,seminal vesicle secretory protein 5,Extracellular Space
0,Svs6,Svs6,seminal vesicle secretory protein 6,Extracellular Space
0.759,Swap70,SWAP70,SWAP switching B-cell complex subunit 70,Cytoplasm
-0.996,Swi5,SWI5,SWI5 homologous recombination repair protein,Nucleus
-∞,Swsap1,SWSAP1,SWIM-type zinc finger 7 associated protein 1,Other
-0.896,Swt1,SWT1,"SWT1, RNA endoribonuclease homolog",Extracellular Space
-0.257,Syap1,SYAP1,synapse associated protein 1,Nucleus
0,Sybu,SYBU,syntabulin,Other
0,Syce1,SYCE1,synaptonemal complex central element protein 1,Nucleus
0,Syce1l,SYCE1L,synaptonemal complex central element protein 1 like,Other
0.275,Syce2,SYCE2,synaptonemal complex central element protein 2,Nucleus
0,Syce3,SYCE3,synaptonemal complex central element protein 3,Nucleus
0,Sycn,SYCN,syncollin,Extracellular Space
0,Sycp1,SYCP1,synaptonemal complex protein 1,Nucleus
0,Sycp1-ps1,Sycp1-ps1,"synaptonemal complex protein 1, pseudogene 1",Other
0,Sycp2,SYCP2,synaptonemal complex protein 2,Nucleus
-∞,Sycp3,SYCP3,synaptonemal complex protein 3,Nucleus
-0.68,Syde1,SYDE1,synapse defective Rho GTPase homolog 1,Cytoplasm
0.104,Syde2,SYDE2,synapse defective Rho GTPase homolog 2,Cytoplasm
0.381,Syf2,SYF2,SYF2 pre-mRNA splicing factor,Nucleus
-1.312,Syk,SYK,spleen associated tyrosine kinase,Cytoplasm
-0.019,Sympk,SYMPK,symplekin,Cytoplasm
-∞,Syn1,SYN1,synapsin I,Plasma Membrane
0,Syn2,SYN2,synapsin II,Plasma Membrane
0.689,Syn3,SYN3,synapsin III,Plasma Membrane
0,Syna,Syna,syncytin a,Other
0,Sync,SYNC,"syncoilin, intermediate filament protein",Cytoplasm
-0.526,Syncrip,SYNCRIP,synaptotagmin binding cytoplasmic RNA interacting protein,Nucleus
0,Syndig1,SYNDIG1,synapse differentiation inducing 1,Plasma Membrane
0,Syndig1l,SYNDIG1L,synapse differentiation inducing 1 like,Cytoplasm
0,Syne1,SYNE1,spectrin repeat containing nuclear envelope protein 1,Nucleus
0.065,Syne2,SYNE2,spectrin repeat containing nuclear envelope protein 2,Nucleus
-0.533,Syne3,SYNE3,spectrin repeat containing nuclear envelope family member 3,Nucleus
0,Syne4,SYNE4,spectrin repeat containing nuclear envelope family member 4,Nucleus
0.274,Syngap1,SYNGAP1,synaptic Ras GTPase activating protein 1,Plasma Membrane
1.274,Syngr1,SYNGR1,synaptogyrin 1,Plasma Membrane
-0.113,Syngr2,SYNGR2,synaptogyrin 2,Cytoplasm
1.274,Syngr3,SYNGR3,synaptogyrin 3,Plasma Membrane
0,Syngr4,SYNGR4,synaptogyrin 4,Plasma Membrane
-0.25,Synj1,SYNJ1,synaptojanin 1,Cytoplasm
-1.138,Synj2,SYNJ2,synaptojanin 2,Cytoplasm
-0.04,Synj2bp,SYNJ2BP,synaptojanin 2 binding protein,Cytoplasm
1.274,Synm,SYNM,synemin,Cytoplasm
-0.311,Synpo,SYNPO,synaptopodin,Cytoplasm
-∞,Synpo2,SYNPO2,synaptopodin 2,Cytoplasm
0,Synpo2l,SYNPO2L,synaptopodin 2 like,Cytoplasm
0,Synpr,SYNPR,synaptoporin,Plasma Membrane
0.426,Synrg,SYNRG,synergin gamma,Cytoplasm
0,Syp,SYP,synaptophysin,Cytoplasm
0.611,Sypl,SYPL1,synaptophysin like 1,Plasma Membrane
0,Sypl2,SYPL2,synaptophysin like 2,Other
0.274,Sys1,SYS1,"SYS1, golgi trafficking protein",Cytoplasm
0,Syt1,SYT1,synaptotagmin 1,Cytoplasm
0,Syt10,SYT10,synaptotagmin 10,Cytoplasm
-0.463,Syt11,SYT11,synaptotagmin 11,Cytoplasm
-1.896,Syt12,SYT12,synaptotagmin 12,Plasma Membrane
0,Syt13,SYT13,synaptotagmin 13,Plasma Membrane
0,Syt14,SYT14,synaptotagmin 14,Other
0,Syt15,SYT15,synaptotagmin 15,Cytoplasm
0,Syt16,SYT16,synaptotagmin 16,Other
0,Syt17,SYT17,synaptotagmin 17,Plasma Membrane
0,Syt2,SYT2,synaptotagmin 2,Cytoplasm
0,Syt3,SYT3,synaptotagmin 3,Cytoplasm
0,Syt4,SYT4,synaptotagmin 4,Cytoplasm
-∞,Syt5,SYT5,synaptotagmin 5,Cytoplasm
0,Syt6,SYT6,synaptotagmin 6,Cytoplasm
0,Syt7,SYT7,synaptotagmin 7,Cytoplasm
0,Syt8,SYT8,synaptotagmin 8,Cytoplasm
0,Syt9,SYT9,synaptotagmin 9,Plasma Membrane
-∞,Sytl1,SYTL1,synaptotagmin like 1,Cytoplasm
-0.131,Sytl2,SYTL2,synaptotagmin like 2,Cytoplasm
0,Sytl3,SYTL3,synaptotagmin like 3,Cytoplasm
0,Sytl4,SYTL4,synaptotagmin like 4,Cytoplasm
0,Sytl5,SYTL5,synaptotagmin like 5,Other
-0.449,Syvn1,SYVN1,synoviolin 1,Cytoplasm
0.275,Szrd1,SZRD1,SUZ RNA binding domain containing 1,Other
0.596,Szt2,SZT2,seizure threshold 2 homolog (mouse),Cytoplasm
0,T,T,T brachyury transcription factor,Nucleus
0,T2,T2,brachyury 2,Other
0,Taar1,TAAR1,trace amine associated receptor 1,Plasma Membrane
0,Taar2,TAAR2,trace amine associated receptor 2 (gene/pseudogene),Plasma Membrane
0,Taar3,Taar3,trace amine-associated receptor 3,Plasma Membrane
0,Taar4,Taar4,trace amine-associated receptor 4,Plasma Membrane
0,Taar5,TAAR5,trace amine associated receptor 5,Plasma Membrane
0,Taar6,TAAR6,trace amine associated receptor 6,Plasma Membrane
0,Taar7a,Taar7a,trace amine-associated receptor 7A,Plasma Membrane
0,Taar7b,Taar7b (includes others),trace amine-associated receptor 7E,Plasma Membrane
0,Taar7e,Taar7b (includes others),trace amine-associated receptor 7E,Plasma Membrane
0,Taar7f,Taar7b (includes others),trace amine-associated receptor 7E,Plasma Membrane
0,Taar7d,Taar7d,trace amine-associated receptor 7D,Plasma Membrane
0,Taar8a,TAAR8,trace amine associated receptor 8,Plasma Membrane
0,Taar8b,TAAR8,trace amine associated receptor 8,Plasma Membrane
0,Taar8c,TAAR8,trace amine associated receptor 8,Plasma Membrane
0,Taar9,TAAR9,trace amine associated receptor 9 (gene/pseudogene),Plasma Membrane
-0.601,Tab1,TAB1,TGF-beta activated kinase 1 (MAP3K7) binding protein 1,Cytoplasm
0.381,Tab2,TAB2,TGF-beta activated kinase 1/MAP3K7 binding protein 2,Cytoplasm
0.467,Tab3,TAB3,TGF-beta activated kinase 1 and MAP3K7 binding protein 3,Cytoplasm
0,Tac1,TAC1,tachykinin precursor 1,Extracellular Space
0,Tac2,TAC3,tachykinin 3,Extracellular Space
0,Tac4,Tac4,tachykinin 4,Other
-0.999,Tacc1,TACC1,transforming acidic coiled-coil containing protein 1,Nucleus
-0.485,Tacc2,TACC2,transforming acidic coiled-coil containing protein 2,Nucleus
0.309,Tacc3,TACC3,transforming acidic coiled-coil containing protein 3,Nucleus
-1.048,Taco1,TACO1,translational activator of cytochrome c oxidase I,Cytoplasm
0,Tacr1,TACR1,tachykinin receptor 1,Plasma Membrane
0,Tacr2,TACR2,tachykinin receptor 2,Plasma Membrane
0,Tacr3,TACR3,tachykinin receptor 3,Plasma Membrane
0,Tacstd2,TACSTD2,tumor associated calcium signal transducer 2,Plasma Membrane
-1.311,Tada1,TADA1,transcriptional adaptor 1,Nucleus
0.274,Tada2a,TADA2A,transcriptional adaptor 2A,Nucleus
0.081,Tada2b,TADA2B,transcriptional adaptor 2B,Nucleus
-2.311,Tada3,TADA3,transcriptional adaptor 3,Nucleus
0.033,Taf1,TAF1,TATA-box binding protein associated factor 1,Nucleus
-0.311,Taf10,TAF10,TATA-box binding protein associated factor 10,Nucleus
1.274,Taf11,TAF11,TATA-box binding protein associated factor 11,Nucleus
0.274,Taf12,TAF12,TATA-box binding protein associated factor 12,Nucleus
1.081,Taf13,TAF13,TATA-box binding protein associated factor 13,Nucleus
-0.048,Taf15,TAF15,TATA-box binding protein associated factor 15,Nucleus
0,Taf1a,TAF1A,"TATA-box binding protein associated factor, RNA polymerase I subunit A",Nucleus
-0.311,Taf1b,TAF1B,"TATA-box binding protein associated factor, RNA polymerase I subunit B",Nucleus
2.274,Taf1c,TAF1C,"TATA-box binding protein associated factor, RNA polymerase I subunit C",Nucleus
-∞,Taf1d,TAF1D,"TATA-box binding protein associated factor, RNA polymerase I subunit D",Nucleus
0.437,Taf2,TAF2,TATA-box binding protein associated factor 2,Nucleus
-0.999,Taf3,TAF3,TATA-box binding protein associated factor 3,Nucleus
-0.311,Taf4b,TAF4B,TATA-box binding protein associated factor 4b,Nucleus
0.859,Taf5,TAF5,TATA-box binding protein associated factor 5,Nucleus
-0.414,Taf5l,TAF5L,TATA-box binding protein associated factor 5 like,Nucleus
0.187,Taf6,TAF6,TATA-box binding protein associated factor 6,Nucleus
-0.601,Taf6l,TAF6L,TATA-box binding protein associated factor 6 like,Nucleus
1.274,Taf7,TAF7,TATA-box binding protein associated factor 7,Nucleus
0,Taf7l,TAF7L,TATA-box binding protein associated factor 7 like,Nucleus
0.104,Taf8,TAF8,TATA-box binding protein associated factor 8,Nucleus
0.091,Taf9,TAF9,TATA-box binding protein associated factor 9,Nucleus
∞,Taf9b,TAF9B,TATA-box binding protein associated factor 9b,Nucleus
0,Tagap,TAGAP,T-cell activation RhoGTPase activating protein,Cytoplasm
0.537,Tagap1,Tagap1,T cell activation GTPase activating protein 1,Other
-1.463,Tagln,TAGLN,transgelin,Cytoplasm
-0.639,Tagln2,TAGLN2,transgelin 2,Cytoplasm
0,Tagln3,TAGLN3,transgelin 3,Extracellular Space
0,Tal1,TAL1,"TAL bHLH transcription factor 1, erythroid differentiation factor",Nucleus
0,Tal2,TAL2,TAL bHLH transcription factor 2,Other
0.759,Taldo1,TALDO1,transaldolase 1,Cytoplasm
0.689,Tamm41,TAMM41,TAM41 mitochondrial translocator assembly and maintenance homolog,Cytoplasm
-0.125,Tanc1,TANC1,"tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 1",Plasma Membrane
0.689,Tanc2,TANC2,"tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2",Nucleus
-0.311,Tango2,TANGO2,transport and golgi organization 2 homolog,Cytoplasm
0.689,Tango6,TANGO6,transport and golgi organization 6 homolog,Other
-0.185,Tank,TANK,TRAF family member associated NFKB activator,Cytoplasm
0.078,Taok1,TAOK1,TAO kinase 1,Cytoplasm
0.471,Taok2,TAOK2,TAO kinase 2,Cytoplasm
-0.563,Taok3,TAOK3,TAO kinase 3,Cytoplasm
-0.533,Tap1,TAP1,"transporter 1, ATP binding cassette subfamily B member",Cytoplasm
1.052,Tap2,TAP2,"transporter 2, ATP binding cassette subfamily B member",Cytoplasm
0.274,Tapbp,TAPBP,TAP binding protein,Cytoplasm
-∞,Tapbpl,TAPBPL,TAP binding protein like,Cytoplasm
-0.006,Tapt1,TAPT1,transmembrane anterior posterior transformation 1,Plasma Membrane
1.596,Tarbp2,TARBP2,"TARBP2, RISC loading complex RNA binding subunit",Nucleus
-0.382,Tardbp,TARDBP,TAR DNA binding protein,Nucleus
∞,Tarm1,TARM1,"T-cell-interacting, activating receptor on myeloid cells 1",Plasma Membrane
-0.426,Tars,TARS,threonyl-tRNA synthetase,Nucleus
0.864,Tars2,TARS2,"threonyl-tRNA synthetase 2, mitochondrial (putative)",Cytoplasm
0.952,Tarsl2,TARSL2,threonyl-tRNA synthetase like 2,Other
0,Tas1r1,TAS1R1,taste 1 receptor member 1,Plasma Membrane
0,Tas1r2,TAS1R2,taste 1 receptor member 2,Plasma Membrane
0,Tas1r3,TAS1R3,taste 1 receptor member 3,Plasma Membrane
0,Tas2r119,TAS2R1,taste 2 receptor member 1,Plasma Membrane
0,Tas2r114,TAS2R10,taste 2 receptor member 10,Plasma Membrane
0,Tas2r102,Tas2r102,"taste receptor, type 2, member 102",Plasma Membrane
0,Tas2r103,Tas2r103,"taste receptor, type 2, member 103",Other
0,Tas2r104,Tas2r104,"taste receptor, type 2, member 104",Other
0,Tas2r105,Tas2r105,"taste receptor, type 2, member 105",Plasma Membrane
0,Tas2r106,Tas2r106,"taste receptor, type 2, member 106",Other
0,Tas2r107,Tas2r107,"taste receptor, type 2, member 107",Plasma Membrane
0,Tas2r109,Tas2r109,"taste receptor, type 2, member 109",Other
0,Tas2r110,Tas2r110,"taste receptor, type 2, member 110",Plasma Membrane
0,Tas2r113,Tas2r113,"taste receptor, type 2, member 113",Other
0,Tas2r115,Tas2r115,"taste receptor, type 2, member 115",Other
0,Tas2r116,Tas2r116,"taste receptor, type 2, member 116",Other
0,Tas2r117,Tas2r117,"taste receptor, type 2, member 117",Other
0,Tas2r122,Tas2r122,"taste receptor, type 2, member 122",Other
0,Tas2r123,Tas2r123,"taste receptor, type 2, member 123",Plasma Membrane
0,Tas2r124,Tas2r124,"taste receptor, type 2, member 124",Other
0,Tas2r125,Tas2r125,"taste receptor, type 2, member 125",Other
0,Tas2r129,Tas2r129,"taste receptor, type 2, member 129",Other
0,Tas2r121,TAS2R13,taste 2 receptor member 13,Plasma Membrane
0,Tas2r134,Tas2r134,"taste receptor, type 2, member 134",Other
0,Tas2r140,TAS2R14,taste 2 receptor member 14,Plasma Membrane
0,Tas2r143,Tas2r143,"taste receptor, type 2, member 143",Other
0,Tas2r118,TAS2R16,taste 2 receptor member 16,Plasma Membrane
0,Tas2r137,TAS2R3,taste 2 receptor member 3,Plasma Membrane
0,Tas2r136,TAS2R31,taste 2 receptor member 31,Plasma Membrane
0,Tas2r138,TAS2R38,taste 2 receptor member 38,Plasma Membrane
0,Tas2r139,TAS2R39,taste 2 receptor member 39,Plasma Membrane
0,Tas2r108,TAS2R4,taste 2 receptor member 4,Plasma Membrane
0,Tas2r144,TAS2R40,taste 2 receptor member 40,Plasma Membrane
0,Tas2r126,TAS2R41,taste 2 receptor member 41,Plasma Membrane
0,Tas2r131,TAS2R42,taste 2 receptor member 42,Plasma Membrane
0,Tas2r120,TAS2R46,taste 2 receptor member 46,Plasma Membrane
0,Tas2r135,TAS2R60,taste 2 receptor member 60,Plasma Membrane
0,Tas2r130,TAS2R7,taste 2 receptor member 7,Plasma Membrane
1.291,Tasp1,TASP1,taspase 1,Nucleus
0,Tat,TAT,tyrosine aminotransferase,Cytoplasm
-0.048,Tatdn1,TATDN1,TatD DNase domain containing 1,Extracellular Space
1.274,Tatdn2,TATDN2,TatD DNase domain containing 2,Nucleus
1.274,Tatdn3,TATDN3,TatD DNase domain containing 3,Cytoplasm
-0.766,Tax1bp1,TAX1BP1,Tax1 binding protein 1,Cytoplasm
0.637,Tax1bp3,TAX1BP3,Tax1 binding protein 3,Cytoplasm
0,Taz,TAZ,tafazzin,Nucleus
0,Tbata,TBATA,"thymus, brain and testes associated",Cytoplasm
-0.117,Tbc1d1,TBC1D1,TBC1 domain family member 1,Nucleus
0.859,Tbc1d10a,TBC1D10A,TBC1 domain family member 10A,Plasma Membrane
0.052,Tbc1d10b,TBC1D10B,TBC1 domain family member 10B,Plasma Membrane
-∞,Tbc1d10c,TBC1D10C,TBC1 domain family member 10C,Nucleus
-0.896,Tbc1d12,TBC1D12,TBC1 domain family member 12,Extracellular Space
0.356,Tbc1d13,TBC1D13,TBC1 domain family member 13,Cytoplasm
-0.421,Tbc1d14,TBC1D14,TBC1 domain family member 14,Extracellular Space
0.767,Tbc1d15,TBC1D15,TBC1 domain family member 15,Cytoplasm
-0.048,Tbc1d16,TBC1D16,TBC1 domain family member 16,Extracellular Space
-0.311,Tbc1d17,TBC1D17,TBC1 domain family member 17,Cytoplasm
-0.378,Tbc1d19,TBC1D19,TBC1 domain family member 19,Other
-0.311,Tbc1d2,TBC1D2,TBC1 domain family member 2,Cytoplasm
-0.404,Tbc1d20,TBC1D20,TBC1 domain family member 20,Nucleus
0,Tbc1d21,TBC1D21,TBC1 domain family member 21,Cytoplasm
0.274,Tbc1d22a,TBC1D22A,TBC1 domain family member 22A,Other
0.827,Tbc1d22b,TBC1D22B,TBC1 domain family member 22B,Other
0,Tbc1d22bos,Tbc1d22bos,"TBC1 domain family, member 22B, opposite strand",Other
-2.185,Tbc1d23,TBC1D23,TBC1 domain family member 23,Cytoplasm
0.596,Tbc1d24,TBC1D24,TBC1 domain family member 24,Cytoplasm
0.052,Tbc1d25,TBC1D25,TBC1 domain family member 25,Other
0.274,Tbc1d2b,TBC1D2B,TBC1 domain family member 2B,Other
-∞,Tbc1d30,TBC1D30,TBC1 domain family member 30,Cytoplasm
0.448,Tbc1d31,TBC1D31,TBC1 domain family member 31,Cytoplasm
2.274,Tbc1d32,TBC1D32,TBC1 domain family member 32,Other
-1.048,Tbc1d4,TBC1D4,TBC1 domain family member 4,Cytoplasm
0.759,Tbc1d5,TBC1D5,TBC1 domain family member 5,Extracellular Space
-1.589,Tbc1d7,TBC1D7,TBC1 domain family member 7,Cytoplasm
-1.533,Tbc1d8,TBC1D8,TBC1 domain family member 8,Plasma Membrane
0.859,Tbc1d8b,TBC1D8B,TBC1 domain family member 8B,Other
-1.053,Tbc1d9,TBC1D9,TBC1 domain family member 9,Plasma Membrane
-0.048,Tbc1d9b,TBC1D9B,TBC1 domain family member 9B,Other
-0.048,Tbca,TBCA,tubulin folding cofactor A,Cytoplasm
0.689,Tbcb,TBCB,tubulin folding cofactor B,Cytoplasm
1.274,Tbcc,TBCC,tubulin folding cofactor C,Cytoplasm
-0.533,Tbccd1,TBCCD1,TBCC domain containing 1,Cytoplasm
0.933,Tbcd,TBCD,tubulin folding cofactor D,Cytoplasm
-∞,Tbce,TBCE,tubulin folding cofactor E,Cytoplasm
0.759,Tbcel,TBCEL,tubulin folding cofactor E like,Other
1.274,Tbck,TBCK,TBC1 domain containing kinase,Cytoplasm
0.104,Tbk1,TBK1,TANK binding kinase 1,Cytoplasm
0,Tbkbp1,TBKBP1,TBK1 binding protein 1,Other
-0.842,Tbl1x,TBL1X,transducin beta like 1X-linked,Nucleus
-1.426,Tbl1xr1,TBL1XR1,transducin beta like 1 X-linked receptor 1,Nucleus
0.052,Tbl2,TBL2,transducin beta like 2,Plasma Membrane
1.274,Tbl3,TBL3,transducin beta like 3,Cytoplasm
-0.389,Tbp,TBP,TATA-box binding protein,Nucleus
-1.048,Tbpl1,TBPL1,TATA-box binding protein like 1,Nucleus
0,Tbpl2,TBPL2,TATA-box binding protein like 2,Nucleus
0,Tbr1,TBR1,"T-box, brain 1",Nucleus
-0.726,Tbrg1,TBRG1,transforming growth factor beta regulator 1,Nucleus
0,Tbrg3,Tbrg3,transforming growth factor beta regulated gene 3,Other
0.313,Tbrg4,TBRG4,transforming growth factor beta regulator 4,Cytoplasm
0,Tbx1,TBX1,T-box 1,Nucleus
0,Tbx10,TBX10,T-box 10,Nucleus
0,Tbx15,TBX15,T-box 15,Nucleus
0.467,Tbx18,TBX18,T-box 18,Nucleus
0,Tbx19,TBX19,T-box 19,Nucleus
0,Tbx2,TBX2,T-box 2,Nucleus
0,Tbx20,TBX20,T-box 20,Nucleus
0,Tbx21,TBX21,T-box 21,Nucleus
0,Tbx22,TBX22,T-box 22,Nucleus
0,Tbx3,TBX3,T-box 3,Nucleus
0,Tbx3os2,Tbx3os2,"T-box 3, opposite strand 2",Other
0,Tbx4,TBX4,T-box 4,Nucleus
0,Tbx5,TBX5,T-box 5,Nucleus
0,Tbx6,TBX6,T-box 6,Nucleus
0,Tbxa2r,TBXA2R,thromboxane A2 receptor,Plasma Membrane
0,Tbxas1,TBXAS1,thromboxane A synthase 1,Plasma Membrane
0,Tc2n,TC2N,"tandem C2 domains, nuclear",Nucleus
-0.141,Tcaf1,TCAF1,TRPM8 channel associated factor 1,Plasma Membrane
-∞,Tcaf2,TCAF2,TRPM8 channel associated factor 2,Plasma Membrane
0,Tcaf3,Tcaf3,TRPM8 channel-associated factor 3,Other
-∞,Tcaim,TCAIM,"T-cell activation inhibitor, mitochondrial",Cytoplasm
0,Tcam1,Tcam1,testicular cell adhesion molecule 1,Plasma Membrane
0,Tcap,TCAP,titin-cap,Cytoplasm
0.293,Tcea1,TCEA1,transcription elongation factor A1,Nucleus
0,Tcea2,TCEA2,transcription elongation factor A2,Nucleus
0.274,Tcea3,TCEA3,transcription elongation factor A3,Nucleus
0,Tceal1,TCEAL1,transcription elongation factor A like 1,Nucleus
0,Tceal5,TCEAL5,transcription elongation factor A like 5,Other
0,Tceal3,TCEAL6,transcription elongation factor A like 6,Other
0,Tceal6,TCEAL6,transcription elongation factor A like 6,Other
0,Tceal7,TCEAL7,transcription elongation factor A like 7,Nucleus
-0.127,Tceal8,TCEAL8,transcription elongation factor A like 8,Other
-∞,Tceanc,TCEANC,transcription elongation factor A N-terminal and central domain containing,Other
-0.311,Tceanc2,TCEANC2,transcription elongation factor A N-terminal and central domain containing 2,Other
-0.43,Tcerg1,TCERG1,transcription elongation regulator 1,Nucleus
0,Tcerg1l,TCERG1L,transcription elongation regulator 1 like,Other
0.382,Tcf12,TCF12,transcription factor 12,Nucleus
0,Tcf15,TCF15,transcription factor 15,Nucleus
0.717,Tcf19,TCF19,transcription factor 19,Nucleus
-1.111,Tcf20,TCF20,transcription factor 20,Nucleus
0,Tcf21,TCF21,transcription factor 21,Nucleus
0,Tcf23,TCF23,transcription factor 23,Nucleus
-0.211,Tcf24,TCF24,transcription factor 24,Other
0.371,Tcf25,TCF25,transcription factor 25,Nucleus
0.086,Tcf3,TCF3,transcription factor 3,Nucleus
-0.048,Tcf4,TCF4,transcription factor 4,Nucleus
0.689,Tcf7,Tcf7,"transcription factor 7, T cell specific",Nucleus
-∞,Tcf7l1,TCF7L1,transcription factor 7 like 1,Nucleus
1.501,Tcf7l2,TCF7L2,transcription factor 7 like 2,Nucleus
0,Tcfl5,TCFL5,transcription factor like 5,Nucleus
-1.311,Tchh,Tchh,trichohyalin,Other
0,Tchhl1,TCHHL1,trichohyalin like 1,Other
-0.048,Tchp,TCHP,trichoplein keratin filament binding,Cytoplasm
-0.785,Tcirg1,TCIRG1,"T-cell immune regulator 1, ATPase H+ transporting V0 subunit a3",Plasma Membrane
0,Tcl1,TCL1A,T-cell leukemia/lymphoma 1A,Nucleus
0,Tcl1b1,Tcl1b4 (includes others),"T cell leukemia/lymphoma 1B, 4",Other
0,Tcl1b2,Tcl1b4 (includes others),"T cell leukemia/lymphoma 1B, 4",Other
0,Tcl1b3,Tcl1b4 (includes others),"T cell leukemia/lymphoma 1B, 4",Other
0,Tcl1b4,Tcl1b4 (includes others),"T cell leukemia/lymphoma 1B, 4",Other
0,Tcl1b5,Tcl1b4 (includes others),"T cell leukemia/lymphoma 1B, 4",Other
0.079,Tcn2,TCN2,transcobalamin 2,Extracellular Space
-0.369,Tcof1,TCOF1,treacle ribosome biogenesis factor 1,Nucleus
-0.928,Tcp1,TCP1,t-complex 1,Cytoplasm
0,Tcp10a,Tcp10a (includes others),t-complex protein 10b,Cytoplasm
0,Tcp10b,Tcp10a (includes others),t-complex protein 10b,Cytoplasm
0,Tcp10c,Tcp10a (includes others),t-complex protein 10b,Cytoplasm
0,Tcp11,TCP11,t-complex 11,Cytoplasm
0,Tcp11l1,TCP11L1,t-complex 11 like 1,Cytoplasm
-∞,Tcp11l2,TCP11L2,t-complex 11 like 2,Other
